PIC_RowNumber,Cst_Cnt,N_Cruise,N_Ship,N_OrderOcc,N_Towtype,N_Townumber,N_lat,N_lon,N_Line,N_Station
1654,,196001,OR,3.0,C1,1.0,32.675,-117.858333,93.3,35.0
1655,11628.0,196001,HO,2.0,C1,1.0,33.355,-118.058333,90.0,32.0
1656,11629.0,196001,HO,3.0,C1,1.0,33.17,-118.39,90.0,37.0
1657,11630.0,196001,HO,4.0,C1,1.0,32.933333,-118.941666,90.0,45.0
1658,11632.0,196001,HO,5.0,C1,1.0,32.743333,-119.316666,90.0,50.0
1659,11633.0,196001,HO,6.0,C1,1.0,32.566666,-119.65,90.0,55.0
1660,11634.0,196001,HO,7.0,C1,1.0,32.4,-119.983333,90.0,60.0
1661,11727.0,196001,OR,4.0,C1,1.0,32.491666,-118.191666,93.3,40.0
1662,11728.0,196001,OR,6.0,C1,1.0,32.1,-118.875,93.3,50.0
1663,,196001,OR,7.0,C1,1.0,31.915,-119.183333,93.3,55.0
1664,11729.0,196001,OR,8.0,C1,1.0,31.766666,-119.483333,93.3,60.0
1665,11730.0,196001,OR,9.0,C1,1.0,31.493333,-120.09,93.3,70.0
1666,11635.0,196001,HO,8.0,C1,1.0,32.065,-120.65,90.0,70.0
1667,11643.0,196001,HO,16.0,C1,1.0,32.95,-120.35,86.7,60.0
1668,11642.0,196001,HO,15.0,C1,1.0,32.65,-121.016666,86.7,70.0
1669,11649.0,196001,HO,22.0,C1,1.0,34.226666,-119.375,83.3,40.0
1670,11650.0,196001,HO,23.0,C1,1.0,34.12,-119.575,83.3,43.0
1671,11647.0,196001,HO,21.0,C1,1.0,33.841666,-118.625,86.7,35.0
1672,11646.0,196001,HO,20.0,C1,1.0,33.666666,-118.983333,86.7,40.0
1673,11645.0,196001,HO,19.0,C1,1.0,33.491666,-119.316666,86.7,45.0
1674,,196001,HO,18.0,C1,1.0,33.333333,-119.658333,86.7,50.0
1675,11651.0,196001,HO,24.0,C1,1.0,34.25,-119.983333,82.0,47.0
1676,11652.0,196001,HO,25.0,C1,1.0,33.85,-120.133333,83.3,51.0
1677,11653.0,196001,HO,26.0,C1,1.0,33.725,-120.4,83.3,55.0
1678,11654.0,196001,HO,27.0,C1,1.0,33.565,-120.746666,83.3,60.0
1679,,196001,HO,39.0,C1,1.0,34.418333,-120.585,80.0,52.0
1680,11665.0,196001,HO,38.0,C1,1.0,34.341666,-120.713333,80.0,53.0
1681,11664.0,196001,HO,37.0,C1,1.0,34.31,-120.8,80.0,55.0
1682,11663.0,196001,HO,36.0,C1,1.0,34.25,-121.05,80.0,57.0
1683,11662.0,196001,HO,35.0,C1,1.0,34.15,-121.195,80.0,60.0
1684,11668.0,196001,HO,42.0,C1,1.0,35.04,-120.928333,76.7,51.0
1685,11667.0,196001,HO,41.0,C1,1.0,34.966666,-121.066666,76.7,53.0
1686,11666.0,196001,HO,40.0,C1,1.0,34.895,-121.233333,76.7,55.0
1687,11669.0,196001,HO,44.0,C1,1.0,34.835,-121.341666,76.7,57.0
1688,11670.0,196001,HO,45.0,C1,1.0,34.683333,-121.561666,76.7,60.0
1689,11672.0,196001,HO,47.0,C1,1.0,34.166666,-122.916666,76.7,80.0
1690,11809.0,196002,BD,15.0,C1,1.0,33.808333,-121.85,80.0,70.0
1691,11811.0,196002,BD,17.0,C1,1.0,34.258333,-120.958333,80.0,57.0
1692,11810.0,196002,BD,16.0,C1,1.0,34.15,-121.15,80.0,60.0
1693,11815.0,196002,BD,23.0,C1,1.0,34.133333,-119.566666,83.3,43.0
1694,,196002,BD,24.0,C1,1.0,33.866666,-120.125,83.3,51.0
1695,,196002,BD,25.0,C1,1.0,33.733333,-120.408333,83.3,55.0
1696,11816.0,196002,BD,26.0,C1,1.0,33.586666,-120.791666,83.3,60.0
1697,,196002,BD,36.0,C1,1.0,33.5,-119.316666,86.7,45.0
1698,,196002,BD,35.0,C1,1.0,33.333333,-119.658333,86.7,50.0
1699,,196002,BD,34.0,C1,1.0,33.166666,-120.008333,86.7,55.0
1700,,196002,BD,38.0,C1,1.0,33.833333,-118.625,86.7,35.0
1701,11819.0,196002,BD,37.0,C1,1.0,33.666666,-118.975,86.7,40.0
1702,11820.0,196002,BD,39.0,C1,1.0,33.475,-117.778333,90.0,28.0
1703,11821.0,196002,BD,40.0,C1,1.0,33.341666,-118.048333,90.0,32.0
1704,11822.0,196002,BD,41.0,C1,1.0,33.183333,-118.395,90.0,37.0
1705,11823.0,196002,BD,42.0,C1,1.0,32.908333,-118.935,90.0,45.0
1706,11827.0,196002,BD,45.0,C1,1.0,32.075,-120.641666,90.0,70.0
1707,11838.0,196002,BD,58.0,C1,1.0,32.666666,-117.858333,93.3,35.0
1708,11837.0,196002,BD,57.0,C1,1.0,32.5,-118.208333,93.3,40.0
1709,11834.0,196002,BD,52.0,C1,1.0,31.5,-120.233333,93.3,70.0
1710,11840.0,,,,,,,,,
1711,,196003,HO,10.0,C1,1.0,33.483333,-122.533333,80.0,80.0
1712,11890.0,196003,HO,11.0,C1,1.0,34.075,-121.221666,80.0,60.0
1713,,196003,HO,16.0,C1,1.0,34.221666,-119.366666,83.3,40.0
1714,11892.0,196003,HO,15.0,C1,1.0,34.136666,-119.576666,83.3,43.0
1715,,196003,HO,17.0,C1,1.0,33.853333,-120.125,83.3,51.0
1716,,196003,HO,20.0,C1,1.0,32.966666,-122.333333,83.3,80.0
1717,,196003,HO,24.0,C1,1.0,33.165,-120.083333,86.7,55.0
1718,11894.0,196003,HO,23.0,C1,1.0,33.0,-120.358333,86.7,60.0
1719,,196003,HO,26.0,C1,1.0,33.508333,-119.325,86.7,45.0
1720,,196003,HO,25.0,C1,1.0,33.356666,-119.625,86.7,50.0
1721,11896.0,196003,HO,29.0,C1,1.0,33.473333,-117.775,90.0,28.0
1722,11897.0,196003,HO,30.0,C1,1.0,33.343333,-118.066666,90.0,32.0
1723,11898.0,196003,HO,31.0,C1,1.0,33.17,-118.391666,90.0,37.0
1724,11899.0,196003,HO,32.0,C1,1.0,32.915,-118.938333,90.0,45.0
1725,11904.0,196003,HO,37.0,C1,1.0,31.7,-121.35,90.0,80.0
1726,11914.0,196003,HO,48.0,C1,1.0,32.666666,-117.871666,93.3,35.0
1727,11913.0,196003,HO,47.0,C1,1.0,32.498333,-118.208333,93.3,40.0
1728,11910.0,196003,HO,43.0,C1,1.0,31.536666,-120.275,93.3,70.0
1729,11916.0,196003,HO,50.0,C1,1.0,32.91,-117.351666,93.3,28.0
1730,11915.0,196003,HO,49.0,C1,1.0,32.823333,-117.538333,93.3,30.0
1731,,196004,HS,3.0,C1,1.0,32.666666,-117.923333,93.3,35.0
1732,12091.0,196004,HS,4.0,C1,1.0,32.5,-118.305,93.3,40.0
1733,,196004,HS,5.0,C1,1.0,32.4,-118.543333,93.3,45.0
1734,12092.0,196004,HS,6.0,C1,1.0,32.271666,-118.848333,93.3,50.0
1735,12094.0,196004,HS,10.0,C1,1.0,31.566666,-120.205,93.3,70.0
1736,,196004,HS,11.0,C1,1.0,31.371666,-120.605,93.3,75.0
1737,12095.0,196004,HS,12.0,C1,1.0,31.21,-120.936666,93.3,80.0
1738,11988.0,196004,HO,1.0,C1,1.0,33.483333,-117.783333,90.0,28.0
1739,11989.0,196004,HO,2.0,C1,1.0,33.341666,-118.05,90.0,32.0
1740,11990.0,196004,HO,3.0,C1,1.0,33.176666,-118.391666,90.0,37.0
1741,11991.0,196004,HO,4.0,C1,1.0,32.916666,-118.95,90.0,45.0
1742,11992.0,196004,HO,5.0,C1,1.0,32.778333,-119.3,90.0,50.0
1743,11993.0,196004,HO,6.0,C1,1.0,32.573333,-119.625,90.0,55.0
1744,,196004,HO,8.0,C1,1.0,32.233333,-120.343333,90.0,65.0
1745,11995.0,196004,HO,9.0,C1,1.0,32.053333,-120.67,90.0,70.0
1746,,196004,HO,10.0,C1,1.0,31.875,-121.016666,90.0,75.0
1747,,196004,HO,21.0,C1,1.0,32.741666,-120.7,86.7,65.0
1748,12008.0,196004,HO,28.0,C1,1.0,34.213333,-119.363333,83.3,40.0
1749,12007.0,196004,HO,27.0,C1,1.0,33.833333,-118.616666,86.7,35.0
1750,12006.0,196004,HO,26.0,C1,1.0,33.666666,-118.978333,86.7,40.0
1751,12005.0,196004,HO,25.0,C1,1.0,33.501666,-119.326666,86.7,45.0
1752,,196004,HO,24.0,C1,1.0,33.335,-119.658333,86.7,50.0
1753,12004.0,196004,HO,23.0,C1,1.0,33.036666,-120.056666,86.7,55.0
1754,12003.0,196004,HO,22.0,C1,1.0,32.883333,-120.358333,86.7,60.0
1755,12010.0,196004,HO,30.0,C1,1.0,34.25,-119.961666,82.0,47.0
1756,12009.0,196004,HO,29.0,C1,1.0,34.13,-119.593333,83.3,43.0
1757,12011.0,196004,HO,31.0,C1,1.0,33.866666,-120.116666,83.3,51.0
1758,12012.0,196004,HO,32.0,C1,1.0,33.725,-120.446666,83.3,55.0
1759,12014.0,196004,HO,35.0,C1,1.0,33.141666,-121.458333,83.3,70.0
1760,,196004,HO,36.0,C1,1.0,33.021666,-121.75,83.3,75.0
1761,12019.0,196004,HO,44.0,C1,1.0,33.816666,-121.85,80.0,70.0
1762,,196004,HO,43.0,C1,1.0,33.708333,-122.166666,80.0,75.0
1763,12015.0,196004,HO,37.0,C1,1.0,32.87,-122.1,83.3,80.0
1764,12023.0,196004,HO,50.0,C1,1.0,34.881666,-121.158333,76.7,51.0
1765,12024.0,196004,HO,51.0,C1,1.0,34.806666,-121.266666,76.7,55.0
1766,,196004,HO,49.0,C1,1.0,34.413333,-120.596666,80.0,52.0
1767,12022.0,196004,HO,48.0,C1,1.0,34.383333,-120.686666,80.0,53.0
1768,12021.0,196004,HO,47.0,C1,1.0,34.191666,-120.758333,80.0,55.0
1769,12020.0,196004,HO,46.0,C1,1.0,34.066666,-121.133333,80.0,60.0
1770,,196004,HO,45.0,C1,1.0,33.941666,-121.491666,80.0,65.0
1771,12026.0,196004,HO,52.0,C1,1.0,34.6,-121.87,76.7,65.0
1772,12033.0,196004,HO,59.0,C1,1.0,35.208333,-121.913333,73.3,60.0
1773,12036.0,196004,HO,61.0,C1,1.0,36.136666,-121.843333,70.0,52.0
1774,12037.0,196004,HO,62.0,C1,1.0,36.046666,-122.025,70.0,55.0
1775,12035.0,196004,HO,60.0,C1,1.0,35.551666,-121.433333,73.3,51.0
1776,12043.0,196004,HO,67.0,C1,1.0,35.855,-124.266666,66.7,80.0
1777,12040.0,196004,HO,64.0,C1,1.0,35.261666,-123.861666,70.0,80.0
1778,,196004,HO,72.0,C1,1.0,37.283333,-122.675,63.3,52.0
1779,12048.0,196004,HO,73.0,C1,1.0,37.15,-122.9,63.3,55.0
1780,12049.0,196004,HO,74.0,C1,1.0,36.95,-123.283333,63.3,60.0
1781,12046.0,196004,HO,70.0,C1,1.0,36.741666,-122.375,66.7,55.0
1782,12045.0,196004,HO,69.0,C1,1.0,36.578333,-122.728333,66.7,60.0
1783,12044.0,196004,HO,68.0,C1,1.0,36.208333,-123.5,66.7,70.0
1784,12053.0,196004,HO,78.0,C1,1.0,36.698333,-125.826666,60.0,90.0
1785,12050.0,196004,HO,75.0,C1,1.0,36.525,-124.058333,63.3,70.0
1786,12056.0,196004,HO,81.0,C1,1.0,37.65,-123.52,60.0,60.0
1787,12054.0,196004,HO,79.0,C1,1.0,37.0,-125.166666,60.0,80.0
1788,,196004,HO,82.0,C1,1.0,37.9,-123.025,60.0,52.0
1789,12057.0,196004,HO,83.0,C1,1.0,37.896666,-123.456666,60.0,55.0
1790,12511.0,196101,HO,4.0,C1,1.0,35.028333,-120.941666,76.7,51.0
1791,12510.0,196101,HO,3.0,C1,1.0,34.93,-121.288333,76.7,55.0
1792,12509.0,196101,HO,2.0,C1,1.0,34.851666,-121.455,76.7,57.0
1793,12512.0,196101,HO,11.0,C1,1.0,34.4,-120.596666,80.0,52.0
1794,12513.0,196101,HO,12.0,C1,1.0,34.311666,-120.803333,80.0,55.0
1795,12514.0,196101,HO,6.0,C1,1.0,34.13,-121.143333,80.0,60.0
1796,12556.0,196101,HO,51.0,C1,1.0,32.358333,-119.933333,90.0,60.0
1797,12554.0,196101,HO,48.0,C1,1.0,31.633333,-121.25,90.0,80.0
1798,12561.0,196101,HO,57.0,C1,1.0,33.453333,-117.761666,90.0,28.0
1799,12560.0,196101,HO,56.0,C1,1.0,33.341666,-118.051666,90.0,32.0
1800,12559.0,196101,HO,55.0,C1,1.0,33.175,-118.395,90.0,37.0
1801,12558.0,196101,HO,54.0,C1,1.0,32.905,-118.928333,90.0,45.0
1802,12557.0,196101,HO,58.0,C1,1.0,32.645,-119.48,90.0,53.0
1803,12493.0,196101,BD,3.0,C1,1.0,33.816666,-121.85,80.0,70.0
1804,,196101,BD,12.0,C1,1.0,34.25,-119.966666,82.0,47.0
1805,,196101,BD,11.0,C1,1.0,33.866666,-120.125,83.3,51.0
1806,,196101,BD,10.0,C1,1.0,33.733333,-120.408333,83.3,55.0
1807,,196101,BD,9.0,C1,1.0,33.641666,-120.825,83.3,60.0
1808,,196101,BD,8.0,C1,1.0,33.455,-121.15,83.3,65.0
1809,,,,,,,,,,
1810,,,,,,,,,,
1811,,,,,,,,,,
1812,,,,,,,,,,
1813,,196101,BD,14.0,C1,1.0,33.658333,-118.966666,86.7,40.0
1814,,196101,BD,15.0,C1,1.0,33.5,-119.316666,86.7,45.0
1815,,196101,BD,16.0,C1,1.0,33.333333,-119.658333,86.7,50.0
1816,,196101,BD,17.0,C1,1.0,33.166666,-120.008333,86.7,55.0
1817,,196101,BD,18.0,C1,1.0,33.0,-120.358333,86.7,60.0
1818,,,,,,,,,,
1819,,,,,,,,,,
1820,12501.0,196101,BD,31.0,C1,1.0,32.166666,-118.875,93.3,50.0
1821,12500.0,196101,BD,30.0,C1,1.0,32.041666,-119.233333,93.3,55.0
1822,12499.0,196101,BD,29.0,C1,1.0,31.916666,-119.616666,93.3,60.0
1823,,196101,BD,28.0,C1,1.0,31.741666,-119.95,93.3,65.0
1824,12498.0,196101,BD,27.0,C1,1.0,31.55,-120.275,93.3,70.0
1825,,,,,,,,,,
1826,12505.0,196101,BD,35.0,C1,1.0,32.911666,-117.363333,93.3,28.0
1827,12504.0,196101,BD,34.0,C1,1.0,32.841666,-117.525,93.3,30.0
1828,,196101,BD,33.0,C1,1.0,32.675,-117.858333,93.3,35.0
1829,,,,,,,,,,
1830,,,,,,,,,,
1831,,,,,,,,,,
1832,,,,,,,,,,
1833,12630.0,196104,HO,3.0,C1,1.0,35.028333,-120.93,76.7,51.0
1834,12629.0,196104,HO,2.0,C1,1.0,34.903333,-121.225,76.7,55.0
1835,12628.0,196104,HO,1.0,C1,1.0,34.831666,-121.378333,76.7,57.0
1836,12631.0,196104,HO,4.0,C1,1.0,34.421666,-120.588333,80.0,52.0
1837,12632.0,196104,HO,5.0,C1,1.0,34.325,-120.808333,80.0,55.0
1838,12633.0,196104,HO,8.0,C1,1.0,34.17,-121.181666,80.0,60.0
1839,,,,,,,,,,
1840,12635.0,196104,HO,10.0,C1,1.0,33.475,-122.533333,80.0,80.0
1841,12645.0,196104,HO,21.0,C1,1.0,36.133333,-121.8,70.0,53.0
1842,,196104,HO,20.0,C1,1.0,36.05,-121.975,70.0,55.0
1843,12644.0,196104,HO,19.0,C1,1.0,35.866666,-122.358333,70.0,60.0
1844,12643.0,196104,HO,22.0,C1,1.0,35.516666,-123.108333,70.0,70.0
1845,12651.0,196104,HO,26.0,C1,1.0,37.27,-122.665,63.3,52.0
1846,12650.0,196104,HO,25.0,C1,1.0,37.15,-122.866666,63.3,55.0
1847,12649.0,196104,HO,24.0,C1,1.0,37.006666,-123.163333,63.3,60.0
1848,12646.0,196104,HO,27.0,C1,1.0,36.816666,-122.075,66.7,50.0
1849,12647.0,196104,HO,28.0,C1,1.0,36.645,-122.428333,66.7,55.0
1850,12648.0,196104,HO,23.0,C1,1.0,36.47,-122.781666,66.7,60.0
1851,12652.0,196104,HO,29.0,C1,1.0,37.891666,-123.028333,60.0,52.0
1852,,196104,HO,30.0,C1,1.0,37.791666,-123.25,60.0,55.0
1853,12653.0,196104,HO,34.0,C1,1.0,37.616666,-123.616666,60.0,60.0
1854,12654.0,196104,HO,31.0,C1,1.0,37.275,-124.371666,60.0,70.0
1855,,196104,BD,3.0,C1,1.0,34.25,-119.966666,82.0,47.0
1856,,196104,BD,1.0,C1,1.0,34.233333,-119.366666,83.3,40.0
1857,,196104,BD,2.0,C1,1.0,34.133333,-119.566666,83.3,43.0
1858,,196104,BD,4.0,C1,1.0,33.866666,-120.125,83.3,51.0
1859,,196104,BD,5.0,C1,1.0,33.733333,-120.408333,83.3,55.0
1860,,,,,,,,,,
1861,,196104,BD,7.0,C1,1.0,32.858333,-122.183333,83.3,80.0
1862,,196104,BD,18.0,C1,1.0,33.833333,-118.625,86.7,35.0
1863,,196104,BD,17.0,C1,1.0,33.666666,-118.966666,86.7,40.0
1864,,196104,BD,16.0,C1,1.0,33.5,-119.316666,86.7,45.0
1865,,196104,BD,15.0,C1,1.0,33.333333,-119.658333,86.7,50.0
1866,,196104,BD,14.0,C1,1.0,33.15,-120.016666,86.7,55.0
1867,,196104,BD,13.0,C1,1.0,32.983333,-120.358333,86.7,60.0
1868,,,,,,,,,,
1869,,,,,,,,,,
1870,,,,,,,,,,
1871,12615.0,196104,BD,21.0,C1,1.0,32.833333,-117.525,93.3,30.0
1872,,196104,BD,22.0,C1,1.0,32.666666,-117.866666,93.3,35.0
1873,,196104,BD,24.0,C1,1.0,32.333333,-118.55,93.3,45.0
1874,12678.0,196104,HO,53.0,C1,1.0,33.18,-118.396666,90.0,37.0
1875,12677.0,196104,HO,52.0,C1,1.0,32.908333,-118.941666,90.0,45.0
1876,12676.0,196104,HO,51.0,C1,1.0,32.683333,-119.45,90.0,53.0
1877,12675.0,196104,HO,56.0,C1,1.0,32.291666,-119.941666,90.0,60.0
1878,,,,,,,,,,
1879,,,,,,,,,,
1880,,,,,,,,,,
1881,,196104,BD,28.0,C1,1.0,31.5,-120.25,93.3,70.0
1882,12680.0,196104,HO,57.0,C1,1.0,33.473333,-117.775,90.0,28.0
1883,12679.0,196104,HO,58.0,C1,1.0,33.333333,-118.058333,90.0,32.0
1884,12984.0,196201,HO,3.0,C1,1.0,34.803333,-121.358333,76.7,57.0
1885,,,,,,,,,,
1886,,,,,,,,,,
1887,12987.0,196201,HO,4.0,C1,1.0,34.416666,-120.595,80.0,52.0
1888,12988.0,196201,HO,5.0,C1,1.0,34.32,-120.803333,80.0,55.0
1889,12989.0,196201,HO,6.0,C1,1.0,34.15,-121.153333,80.0,60.0
1890,12991.0,196201,HO,14.0,C1,1.0,33.491666,-122.533333,80.0,80.0
1891,13031.0,196201,HO,49.0,C1,1.0,32.656666,-119.463333,90.0,53.0
1892,13030.0,196201,HO,48.0,C1,1.0,32.438333,-119.891666,90.0,60.0
1893,13029.0,196201,HO,46.0,C1,1.0,32.075,-120.658333,90.0,70.0
1894,13028.0,196201,HO,45.0,C1,1.0,31.758333,-121.27,90.0,80.0
1895,13035.0,196201,HO,53.0,C1,1.0,33.473333,-117.778333,90.0,28.0
1896,13034.0,196201,HO,52.0,C1,1.0,33.346666,-118.055,90.0,32.0
1897,13033.0,196201,HO,51.0,C1,1.0,33.175,-118.391666,90.0,37.0
1898,13032.0,196201,HO,54.0,C1,1.0,32.926666,-118.95,90.0,45.0
1899,,196201,BD,3.0,C1,1.0,34.25,-119.966666,82.0,47.0
1900,,196201,BD,2.0,C1,1.0,34.133333,-119.566666,83.3,43.0
1901,,196201,BD,4.0,C1,1.0,33.866666,-120.141666,83.3,51.0
1902,,196201,BD,5.0,C1,1.0,33.733333,-120.408333,83.3,55.0
1903,,196201,BD,11.0,C1,1.0,33.4,-121.1,83.3,65.0
1904,,196201,BD,12.0,C1,1.0,33.241666,-121.433333,83.3,70.0
1905,,196201,BD,6.0,C1,1.0,32.9,-122.133333,83.3,80.0
1906,,196201,BD,21.0,C1,1.0,32.83,-120.716666,86.7,65.0
1907,,196201,BD,20.0,C1,1.0,32.658333,-121.033333,86.7,70.0
1908,,196201,BD,19.0,C1,1.0,33.833333,-118.625,86.7,35.0
1909,,196201,BD,17.0,C1,1.0,33.666666,-118.966666,86.7,40.0
1910,,196201,BD,16.0,C1,1.0,33.5,-119.316666,86.7,45.0
1911,,196201,BD,15.0,C1,1.0,33.333333,-119.658333,86.7,50.0
1912,,196201,BD,14.0,C1,1.0,33.158333,-120.075,86.7,55.0
1913,,196201,BD,13.0,C1,1.0,32.985,-120.408333,86.7,60.0
1914,12971.0,196201,BD,28.0,C1,1.0,32.911666,-117.363333,93.3,28.0
1915,,,,,,,,,,
1916,,196201,BD,22.0,C1,1.0,32.656666,-117.858333,93.3,35.0
1917,12973.0,196201,BD,23.0,C1,1.0,32.5,-118.191666,93.3,40.0
1918,,196201,BD,24.0,C1,1.0,32.333333,-118.533333,93.3,45.0
1919,12974.0,196201,BD,25.0,C1,1.0,32.166666,-118.875,93.3,50.0
1920,,196201,BD,26.0,C1,1.0,32.0,-119.225,93.3,55.0
1921,12975.0,196201,BD,27.0,C1,1.0,31.833333,-119.566666,93.3,60.0
1922,,196201,BD,32.0,C1,1.0,31.641666,-119.883333,93.3,65.0
1923,12976.0,196201,BD,33.0,C1,1.0,31.441666,-120.2,93.3,70.0
1924,12977.0,196201,BD,29.0,C1,1.0,31.058333,-120.783333,93.3,80.0
1925,13091.0,196203,HO,5.0,C1,1.0,35.525,-121.475,73.3,53.0
1926,13092.0,196203,HO,6.0,C1,1.0,35.283333,-121.946666,73.3,60.0
1927,13090.0,196203,HO,3.0,C1,1.0,35.038333,-120.945,76.7,51.0
1928,13088.0,196203,HO,2.0,C1,1.0,34.906666,-121.226666,76.7,55.0
1929,13089.0,196203,HO,1.0,C1,1.0,34.81,-121.366666,76.7,57.0
1930,13087.0,196203,HO,4.0,C1,1.0,34.416666,-120.588333,80.0,52.0
1931,13094.0,196203,HO,10.0,C1,1.0,34.31,-120.8,80.0,55.0
1932,13095.0,196203,HO,7.0,C1,1.0,34.11,-121.133333,80.0,60.0
1933,,196203,HO,8.0,C1,1.0,34.0,-121.466666,80.0,65.0
1934,13093.0,196203,HO,9.0,C1,1.0,33.9,-121.833333,80.0,70.0
1935,13103.0,196203,HO,17.0,C1,1.0,35.546666,-123.106666,70.0,70.0
1936,13104.0,196203,HO,16.0,C1,1.0,35.25,-123.816666,70.0,80.0
1937,13107.0,196203,HO,19.0,C1,1.0,36.78,-122.083333,66.7,50.0
1938,13108.0,196203,HO,20.0,C1,1.0,36.643333,-122.425,66.7,55.0
1939,13109.0,196203,HO,21.0,C1,1.0,36.511666,-122.75,66.7,60.0
1940,13106.0,196203,HO,23.0,C1,1.0,36.083333,-121.928333,70.0,53.0
1941,13105.0,196203,HO,22.0,C1,1.0,35.783333,-122.533333,70.0,60.0
1942,13112.0,196203,HO,24.0,C1,1.0,37.266666,-122.666666,63.3,52.0
1943,13110.0,196203,HO,26.0,C1,1.0,37.191666,-122.866666,63.3,55.0
1944,13111.0,196203,HO,25.0,C1,1.0,37.045,-123.208333,63.3,60.0
1945,13113.0,196203,HO,27.0,C1,1.0,37.803333,-123.066666,60.0,52.0
1946,,196203,HO,28.0,C1,1.0,37.816666,-123.233333,60.0,55.0
1947,13115.0,196203,HO,31.0,C1,1.0,37.61,-123.616666,60.0,60.0
1948,13116.0,196203,HO,29.0,C1,1.0,37.131666,-124.416666,60.0,70.0
1949,13117.0,196203,HO,33.0,C1,1.0,36.573333,-125.766666,60.0,90.0
1950,13137.0,196203,HO,53.0,C1,1.0,31.95,-120.616666,90.0,70.0
1951,13140.0,196203,HO,56.0,C1,1.0,33.316666,-118.045,90.0,32.0
1952,13141.0,196203,HO,55.0,C1,1.0,33.17,-118.386666,90.0,37.0
1953,13135.0,196203,HO,52.0,C1,1.0,32.925,-118.908333,90.0,45.0
1954,13136.0,196203,HO,51.0,C1,1.0,32.708333,-119.42,90.0,53.0
1955,13138.0,196203,HO,50.0,C1,1.0,32.475,-120.1,90.0,60.0
1956,,196203,HO,49.0,C1,1.0,32.266666,-120.286666,90.0,65.0
1957,13139.0,196203,HO,54.0,C1,1.0,33.468333,-117.78,90.0,28.0
1958,,196203,BD,4.0,C1,1.0,34.25,-119.966666,82.0,47.0
1959,,196203,BD,2.0,C1,1.0,34.233333,-119.366666,83.3,40.0
1960,,196203,BD,3.0,C1,1.0,34.133333,-119.566666,83.3,43.0
1961,,196203,BD,5.0,C1,1.0,33.866666,-120.125,83.3,51.0
1962,,196203,BD,6.0,C1,1.0,33.733333,-120.408333,83.3,55.0
1963,,,,,,,,,,
1964,,,,,,,,,,
1965,,196203,BD,11.0,C1,1.0,33.4,-121.1,83.3,65.0
1966,,196203,BD,17.0,C1,1.0,33.666666,-118.966666,86.7,40.0
1967,,196203,BD,16.0,C1,1.0,33.5,-119.316666,86.7,45.0
1968,,196203,BD,15.0,C1,1.0,33.333333,-119.658333,86.7,50.0
1969,,196203,BD,14.0,C1,1.0,33.166666,-120.0,86.7,55.0
1970,,196203,BD,13.0,C1,1.0,33.0,-120.358333,86.7,60.0
1971,,196203,BD,12.0,C1,1.0,32.825,-120.691666,86.7,65.0
1972,,,,,,,,,,
1973,,,,,,,,,,
1974,,196203,BD,20.0,C1,1.0,32.911666,-117.363333,93.3,28.0
1975,,196203,BD,21.0,C1,1.0,32.841666,-117.516666,93.3,30.0
1976,,196203,BD,22.0,C1,1.0,32.668333,-117.858333,93.3,35.0
1977,,196203,BD,23.0,C1,1.0,32.5,-118.208333,93.3,40.0
1978,,196203,BD,24.0,C1,1.0,32.333333,-118.533333,93.3,45.0
1979,,196203,BD,25.0,C1,1.0,32.166666,-118.875,93.3,50.0
1980,,,,,,,,,,
1981,,196203,BD,31.0,C1,1.0,31.833333,-119.566666,93.3,60.0
1982,,,,,,,,,,
1983,,196203,BD,27.0,C1,1.0,31.5,-120.233333,93.3,70.0
1984,13416.0,196301,AX,2.0,C1,1.0,34.9,-121.216666,76.7,55.0
1985,13415.0,196301,AX,1.0,C1,1.0,34.833333,-121.358333,76.7,57.0
1986,13418.0,196301,AX,4.0,C1,1.0,34.423333,-120.588333,80.0,52.0
1987,13419.0,196301,AX,12.0,C1,1.0,34.308333,-120.808333,80.0,55.0
1988,13420.0,196301,AX,13.0,C1,1.0,34.138333,-121.133333,80.0,60.0
1989,,196301,AX,7.0,C1,1.0,33.983333,-121.5,80.0,65.0
1990,13421.0,196301,AX,8.0,C1,1.0,33.808333,-121.85,80.0,70.0
1991,,196301,BD,3.0,C1,1.0,34.246666,-119.966666,82.0,47.0
1992,,196301,BD,1.0,C1,1.0,34.226666,-119.363333,83.3,40.0
1993,,196301,BD,2.0,C1,1.0,34.133333,-119.566666,83.3,43.0
1994,,,,,,,,,,
1995,,196301,BD,10.0,C1,1.0,33.733333,-120.408333,83.3,55.0
1996,,,,,,,,,,
1997,,196301,BD,4.0,C1,1.0,33.4,-121.1,83.3,65.0
1998,13463.0,196301,AX,58.0,C1,1.0,32.906666,-118.925,90.0,45.0
1999,13462.0,196301,AX,57.0,C1,1.0,32.525,-119.408333,90.0,53.0
2000,13461.0,196301,AX,56.0,C1,1.0,32.2,-119.933333,90.0,60.0
2001,,,,,,,,,,
2002,13460.0,196301,AX,59.0,C1,1.0,31.9,-120.591666,90.0,70.0
2003,13467.0,196301,AX,62.0,C1,1.0,33.475,-117.766666,90.0,28.0
2004,13466.0,196301,AX,61.0,C1,1.0,33.341666,-118.051666,90.0,32.0
2005,13465.0,196301,AX,63.0,C1,1.0,33.183333,-118.383333,90.0,37.0
2006,,196301,BD,33.0,C1,1.0,33.833333,-118.625,86.7,35.0
