cruise,ship,ship_code,order_occupied,tow_type,tow_number,net_location,time,latitude,longitude,line,station,standard_haul_factor,volume_sampled,proportion_sorted,scientific_name,common_name,itis_tsn,calcofi_species_code,larvae_count,larvae_10m2,larvae_100m3
,,,,,,,UTC,degrees_north,degrees_east,,,,meters^3,,,,,,,Larvae 10/M^2,Larvae 100/M^3
200610,DAVID STARR JORDAN,JD,17,MT,1,,2006-09-03T04:10:00Z,7.365,-86.94,278.8,-169.2,0.01,85.7,1,Auxis,,172454,561,1,NaN,1.1668612
200610,DAVID STARR JORDAN,JD,17,MT,1,,2006-09-03T04:10:00Z,7.365,-86.94,278.8,-169.2,0.01,85.7,1,Coryphaena equiselis,Pompano dolphinfish,168792,557,4,NaN,4.6674447
200610,DAVID STARR JORDAN,JD,17,MT,1,,2006-09-03T04:10:00Z,7.365,-86.94,278.8,-169.2,0.01,85.7,1,Cubiceps pauciradiatus,Bigeye cigarfish,172546,527,4,NaN,4.6674447
200610,DAVID STARR JORDAN,JD,17,MT,1,,2006-09-03T04:10:00Z,7.365,-86.94,278.8,-169.2,0.01,85.7,1,Oxyporhamphus micropterus,Shortwing flyingfish,165520,181,1,NaN,1.1668612
200610,DAVID STARR JORDAN,JD,17,MT,1,,2006-09-03T04:10:00Z,7.365,-86.94,278.8,-169.2,0.01,85.7,1,Vinciguerria lucetia,Panama lightfish,182865,93,1,NaN,1.1668612
200610,DAVID STARR JORDAN,JD,18,CB,1,S,2006-09-04T04:29:00Z,8.843333,-85.628334,275.6,-197.1,5.02,420.3,0.55,Aulopus bajacali,Eastern Pacific flagfin,644741,1185,1,9.127273,NaN
200610,DAVID STARR JORDAN,JD,18,CB,1,S,2006-09-04T04:29:00Z,8.843333,-85.628334,275.6,-197.1,5.02,420.3,0.55,Auxis,,172454,561,1,9.127273,NaN
200610,DAVID STARR JORDAN,JD,18,CB,1,S,2006-09-04T04:29:00Z,8.843333,-85.628334,275.6,-197.1,5.02,420.3,0.55,Bathylagoides,,623317,1085,10,91.27273,NaN
200610,DAVID STARR JORDAN,JD,18,CB,1,S,2006-09-04T04:29:00Z,8.843333,-85.628334,275.6,-197.1,5.02,420.3,0.55,Bregmaceros,,164695,886,12,109.527275,NaN
200610,DAVID STARR JORDAN,JD,18,CB,1,S,2006-09-04T04:29:00Z,8.843333,-85.628334,275.6,-197.1,5.02,420.3,0.55,Carangidae,Jacks,168584,500,1,9.127273,NaN
200610,DAVID STARR JORDAN,JD,18,CB,1,S,2006-09-04T04:29:00Z,8.843333,-85.628334,275.6,-197.1,5.02,420.3,0.55,Cherublemma emmelas,Black brotula,164998,873,15,136.90909,NaN
200610,DAVID STARR JORDAN,JD,18,CB,1,S,2006-09-04T04:29:00Z,8.843333,-85.628334,275.6,-197.1,5.02,420.3,0.55,Congridae,Conger Eels,161324,358,5,45.636364,NaN
200610,DAVID STARR JORDAN,JD,18,CB,1,S,2006-09-04T04:29:00Z,8.843333,-85.628334,275.6,-197.1,5.02,420.3,0.55,Cubiceps pauciradiatus,Bigeye cigarfish,172546,527,2,18.254545,NaN
200610,DAVID STARR JORDAN,JD,18,CB,1,S,2006-09-04T04:29:00Z,8.843333,-85.628334,275.6,-197.1,5.02,420.3,0.55,Diaphus,Headlightfishes,162583,228,2,18.254545,NaN
200610,DAVID STARR JORDAN,JD,18,CB,1,S,2006-09-04T04:29:00Z,8.843333,-85.628334,275.6,-197.1,5.02,420.3,0.55,Diogenichthys laternatus,Diogenes lanternfish,162677,242,61,556.7636,NaN
200610,DAVID STARR JORDAN,JD,18,CB,1,S,2006-09-04T04:29:00Z,8.843333,-85.628334,275.6,-197.1,5.02,420.3,0.55,Eleotridae,Sleepers,172171,807,1,9.127273,NaN
200610,DAVID STARR JORDAN,JD,18,CB,1,S,2006-09-04T04:29:00Z,8.843333,-85.628334,275.6,-197.1,5.02,420.3,0.55,Lampanyctus parvicauda,Slimtail lampfish,623832,264,2,18.254545,NaN
200610,DAVID STARR JORDAN,JD,18,CB,1,S,2006-09-04T04:29:00Z,8.843333,-85.628334,275.6,-197.1,5.02,420.3,0.55,Melamphaes,,166093,398,3,27.381819,NaN
200610,DAVID STARR JORDAN,JD,18,CB,1,S,2006-09-04T04:29:00Z,8.843333,-85.628334,275.6,-197.1,5.02,420.3,0.55,Melanocetus,,164612,984,1,9.127273,NaN
200610,DAVID STARR JORDAN,JD,18,CB,1,S,2006-09-04T04:29:00Z,8.843333,-85.628334,275.6,-197.1,5.02,420.3,0.55,Myctophidae,Lanternfishes,162575,215,2,18.254545,NaN
200610,DAVID STARR JORDAN,JD,18,CB,1,S,2006-09-04T04:29:00Z,8.843333,-85.628334,275.6,-197.1,5.02,420.3,0.55,Myrophis vafer,Pacific worm eel,161454,392,1,9.127273,NaN
200610,DAVID STARR JORDAN,JD,18,CB,1,S,2006-09-04T04:29:00Z,8.843333,-85.628334,275.6,-197.1,5.02,420.3,0.55,Ophichthidae,Snake Eels,161419,375,1,9.127273,NaN
200610,DAVID STARR JORDAN,JD,18,CB,1,S,2006-09-04T04:29:00Z,8.843333,-85.628334,275.6,-197.1,5.02,420.3,0.55,Scopelogadus mizolepis bispinosus,Twospine bigscale,182911,412,2,18.254545,NaN
200610,DAVID STARR JORDAN,JD,18,CB,1,S,2006-09-04T04:29:00Z,8.843333,-85.628334,275.6,-197.1,5.02,420.3,0.55,Seriola,"Amberjacks, yellowtails                      ",168688,516,1,9.127273,NaN
200610,DAVID STARR JORDAN,JD,18,CB,1,S,2006-09-04T04:29:00Z,8.843333,-85.628334,275.6,-197.1,5.02,420.3,0.55,Stomias,,162286,138,1,9.127273,NaN
200610,DAVID STARR JORDAN,JD,18,CB,1,S,2006-09-04T04:29:00Z,8.843333,-85.628334,275.6,-197.1,5.02,420.3,0.55,Symphurus,,173061,966,1,9.127273,NaN
200610,DAVID STARR JORDAN,JD,18,CB,1,S,2006-09-04T04:29:00Z,8.843333,-85.628334,275.6,-197.1,5.02,420.3,0.55,Synchiropus atrilabiatus,Dragonet,642601,830,1,9.127273,NaN
200610,DAVID STARR JORDAN,JD,18,CB,1,S,2006-09-04T04:29:00Z,8.843333,-85.628334,275.6,-197.1,5.02,420.3,0.55,Teleostei,Unidentified Teliost,161105,1,10,91.27273,NaN
200610,DAVID STARR JORDAN,JD,18,CB,1,S,2006-09-04T04:29:00Z,8.843333,-85.628334,275.6,-197.1,5.02,420.3,0.55,Trichiurus lepturus,Pacific cutlassfish,172385,598,2,18.254545,NaN
200610,DAVID STARR JORDAN,JD,18,CB,1,S,2006-09-04T04:29:00Z,8.843333,-85.628334,275.6,-197.1,5.02,420.3,0.55,Vinciguerria lucetia,Panama lightfish,182865,93,29,264.69092,NaN
200610,DAVID STARR JORDAN,JD,18,MT,1,,2006-09-04T04:10:00Z,8.843333,-85.628334,275.6,-197.1,0.01,82.3,1,Cheilopogon xenopterus,Whitetip flyingfish,645246,163,2,NaN,2.4301336
200610,DAVID STARR JORDAN,JD,18,MT,1,,2006-09-04T04:10:00Z,8.843333,-85.628334,275.6,-197.1,0.01,82.3,1,Cubiceps pauciradiatus,Bigeye cigarfish,172546,527,2,NaN,2.4301336
200610,DAVID STARR JORDAN,JD,18,MT,1,,2006-09-04T04:10:00Z,8.843333,-85.628334,275.6,-197.1,0.01,82.3,1,Naucrates ductor,Pilotfish,168742,512,1,NaN,1.2150668
200610,DAVID STARR JORDAN,JD,18,MT,1,,2006-09-04T04:10:00Z,8.843333,-85.628334,275.6,-197.1,0.01,82.3,1,Oxyporhamphus micropterus,Shortwing flyingfish,165520,181,9,NaN,10.935601
200610,DAVID STARR JORDAN,JD,19,CB,1,S,2006-09-09T04:11:00Z,8.748333,-84.29,279.4,-213.9,5.12,422.7,1,Auxis,,172454,561,2,10.24,NaN
200610,DAVID STARR JORDAN,JD,19,CB,1,S,2006-09-09T04:11:00Z,8.748333,-84.29,279.4,-213.9,5.12,422.7,1,Benthosema panamense,Panama lanternfish,623748,217,51,261.12,NaN
200610,DAVID STARR JORDAN,JD,19,CB,1,S,2006-09-09T04:11:00Z,8.748333,-84.29,279.4,-213.9,5.12,422.7,1,Bregmaceros,,164695,886,11,56.32,NaN
200610,DAVID STARR JORDAN,JD,19,CB,1,S,2006-09-09T04:11:00Z,8.748333,-84.29,279.4,-213.9,5.12,422.7,1,Ceratoscopelus warmingii,,623722,224,1,5.12,NaN
200610,DAVID STARR JORDAN,JD,19,CB,1,S,2006-09-09T04:11:00Z,8.748333,-84.29,279.4,-213.9,5.12,422.7,1,Diaphus,Headlightfishes,162583,228,6,30.72,NaN
200610,DAVID STARR JORDAN,JD,19,CB,1,S,2006-09-09T04:11:00Z,8.748333,-84.29,279.4,-213.9,5.12,422.7,1,Diogenichthys laternatus,Diogenes lanternfish,162677,242,39,199.68,NaN
200610,DAVID STARR JORDAN,JD,19,CB,1,S,2006-09-09T04:11:00Z,8.748333,-84.29,279.4,-213.9,5.12,422.7,1,Gobiidae,Gobies,171746,795,5,25.6,NaN
200610,DAVID STARR JORDAN,JD,19,CB,1,S,2006-09-09T04:11:00Z,8.748333,-84.29,279.4,-213.9,5.12,422.7,1,Lampanyctus parvicauda,Slimtail lampfish,623832,264,3,15.36,NaN
200610,DAVID STARR JORDAN,JD,19,CB,1,S,2006-09-09T04:11:00Z,8.748333,-84.29,279.4,-213.9,5.12,422.7,1,Myctophidae,Lanternfishes,162575,215,13,66.56,NaN
200610,DAVID STARR JORDAN,JD,19,CB,1,S,2006-09-09T04:11:00Z,8.748333,-84.29,279.4,-213.9,5.12,422.7,1,Nannobrachium,,623699,261,3,15.36,NaN
200610,DAVID STARR JORDAN,JD,19,CB,1,S,2006-09-09T04:11:00Z,8.748333,-84.29,279.4,-213.9,5.12,422.7,1,Sternoptyx,Dollar hatchetfishes,162226,107,2,10.24,NaN
200610,DAVID STARR JORDAN,JD,19,CB,1,S,2006-09-09T04:11:00Z,8.748333,-84.29,279.4,-213.9,5.12,422.7,1,Teleostei,Unidentified Teliost,161105,1,4,20.48,NaN
200610,DAVID STARR JORDAN,JD,19,CB,1,S,2006-09-09T04:11:00Z,8.748333,-84.29,279.4,-213.9,5.12,422.7,1,Vinciguerria lucetia,Panama lightfish,182865,93,11,56.32,NaN
200610,DAVID STARR JORDAN,JD,19,MT,1,,2006-09-09T03:51:00Z,8.748333,-84.29,279.4,-213.9,0.01,84.5,1,Caranx caballus,Green jack,168611,502,1,NaN,1.183432
200610,DAVID STARR JORDAN,JD,20,MT,1,,2006-09-10T04:40:00Z,6.296666,-82.825,293.8,-215.1,0.01,82.3,1,Alectis ciliaris,African pompano,168602,499,1,NaN,1.2150668
200610,DAVID STARR JORDAN,JD,20,MT,1,,2006-09-10T04:40:00Z,6.296666,-82.825,293.8,-215.1,0.01,82.3,1,Hypsoblennius brevipinnis,Barnaclebill blenny,636379,864,2,NaN,2.4301336
200610,DAVID STARR JORDAN,JD,21,CB,1,S,2006-09-11T04:53:00Z,4.585,-81.513336,304.5,-219.5,5.09,414.5,1,Argyropelecus sladeni,Lowcrest hatchetfish,162221,105,5,25.45,NaN
200610,DAVID STARR JORDAN,JD,21,CB,1,S,2006-09-11T04:53:00Z,4.585,-81.513336,304.5,-219.5,5.09,414.5,1,Bathylagoides,,623317,1085,4,20.36,NaN
200610,DAVID STARR JORDAN,JD,21,CB,1,S,2006-09-11T04:53:00Z,4.585,-81.513336,304.5,-219.5,5.09,414.5,1,Bregmaceros,,164695,886,8,40.72,NaN
200610,DAVID STARR JORDAN,JD,21,CB,1,S,2006-09-11T04:53:00Z,4.585,-81.513336,304.5,-219.5,5.09,414.5,1,Coryphaena hippurus,Common dolphinfish,168791,556,2,10.18,NaN
200610,DAVID STARR JORDAN,JD,21,CB,1,S,2006-09-11T04:53:00Z,4.585,-81.513336,304.5,-219.5,5.09,414.5,1,Diaphus,Headlightfishes,162583,228,2,10.18,NaN
200610,DAVID STARR JORDAN,JD,21,CB,1,S,2006-09-11T04:53:00Z,4.585,-81.513336,304.5,-219.5,5.09,414.5,1,Diogenichthys laternatus,Diogenes lanternfish,162677,242,220,1119.8,NaN
200610,DAVID STARR JORDAN,JD,21,CB,1,S,2006-09-11T04:53:00Z,4.585,-81.513336,304.5,-219.5,5.09,414.5,1,Gigantactis,Whipnoses,164643,996,1,5.09,NaN
200610,DAVID STARR JORDAN,JD,21,CB,1,S,2006-09-11T04:53:00Z,4.585,-81.513336,304.5,-219.5,5.09,414.5,1,Gobiidae,Gobies,171746,795,4,20.36,NaN
200610,DAVID STARR JORDAN,JD,21,CB,1,S,2006-09-11T04:53:00Z,4.585,-81.513336,304.5,-219.5,5.09,414.5,1,Gonichthys tenuiculus,Slendertail lanternfish,623813,249,1,5.09,NaN
200610,DAVID STARR JORDAN,JD,21,CB,1,S,2006-09-11T04:53:00Z,4.585,-81.513336,304.5,-219.5,5.09,414.5,1,Howella,Pelagic basslet,168331,446,2,10.18,NaN
200610,DAVID STARR JORDAN,JD,21,CB,1,S,2006-09-11T04:53:00Z,4.585,-81.513336,304.5,-219.5,5.09,414.5,1,Melamphaes,,166093,398,3,15.27,NaN
200610,DAVID STARR JORDAN,JD,21,CB,1,S,2006-09-11T04:53:00Z,4.585,-81.513336,304.5,-219.5,5.09,414.5,1,Myctophum aurolaternatum,Golden lanternfish,162727,272,5,25.45,NaN
200610,DAVID STARR JORDAN,JD,21,CB,1,S,2006-09-11T04:53:00Z,4.585,-81.513336,304.5,-219.5,5.09,414.5,1,Myctophum nitidulum,Pearly lanternfish,162726,273,3,15.27,NaN
200610,DAVID STARR JORDAN,JD,21,CB,1,S,2006-09-11T04:53:00Z,4.585,-81.513336,304.5,-219.5,5.09,414.5,1,Nannobrachium,,623699,261,4,20.36,NaN
200610,DAVID STARR JORDAN,JD,21,CB,1,S,2006-09-11T04:53:00Z,4.585,-81.513336,304.5,-219.5,5.09,414.5,1,Scopelogadus mizolepis bispinosus,Twospine bigscale,182911,412,3,15.27,NaN
200610,DAVID STARR JORDAN,JD,21,CB,1,S,2006-09-11T04:53:00Z,4.585,-81.513336,304.5,-219.5,5.09,414.5,1,Sternoptyx,Dollar hatchetfishes,162226,107,31,157.79,NaN
200610,DAVID STARR JORDAN,JD,21,CB,1,S,2006-09-11T04:53:00Z,4.585,-81.513336,304.5,-219.5,5.09,414.5,1,Syacium,,172790,914,2,10.18,NaN
200610,DAVID STARR JORDAN,JD,21,CB,1,S,2006-09-11T04:53:00Z,4.585,-81.513336,304.5,-219.5,5.09,414.5,1,Symbolophorus evermanni,Evermann's lanternfish,162671,297,2,10.18,NaN
200610,DAVID STARR JORDAN,JD,21,CB,1,S,2006-09-11T04:53:00Z,4.585,-81.513336,304.5,-219.5,5.09,414.5,1,Symphurus,,173061,966,1,5.09,NaN
200610,DAVID STARR JORDAN,JD,21,CB,1,S,2006-09-11T04:53:00Z,4.585,-81.513336,304.5,-219.5,5.09,414.5,1,Synchiropus atrilabiatus,Dragonet,642601,830,2,10.18,NaN
200610,DAVID STARR JORDAN,JD,21,CB,1,S,2006-09-11T04:53:00Z,4.585,-81.513336,304.5,-219.5,5.09,414.5,1,Teleostei,Unidentified Teliost,161105,1,9,45.81,NaN
200610,DAVID STARR JORDAN,JD,21,CB,1,S,2006-09-11T04:53:00Z,4.585,-81.513336,304.5,-219.5,5.09,414.5,1,Triphoturus,,162765,303,1,5.09,NaN
200610,DAVID STARR JORDAN,JD,21,CB,1,S,2006-09-11T04:53:00Z,4.585,-81.513336,304.5,-219.5,5.09,414.5,1,Vinciguerria lucetia,Panama lightfish,182865,93,44,223.96,NaN
200610,DAVID STARR JORDAN,JD,21,MT,1,,2006-09-11T04:33:00Z,4.585,-81.513336,304.5,-219.5,0.02,75.7,1,Coryphaena hippurus,Common dolphinfish,168791,556,1,NaN,1.3210039
200610,DAVID STARR JORDAN,JD,21,MT,1,,2006-09-11T04:33:00Z,4.585,-81.513336,304.5,-219.5,0.02,75.7,1,Oxyporhamphus micropterus,Shortwing flyingfish,165520,181,1,NaN,1.3210039
200610,DAVID STARR JORDAN,JD,21,MT,1,,2006-09-11T04:33:00Z,4.585,-81.513336,304.5,-219.5,0.02,75.7,1,Vinciguerria lucetia,Panama lightfish,182865,93,7,NaN,9.247027
200610,DAVID STARR JORDAN,JD,22,CB,1,S,2006-09-12T05:12:00Z,4.745,-80.886665,305.4,-228.9,4.87,434.1,0.5,Albula,,161120,7,1,9.74,NaN
200610,DAVID STARR JORDAN,JD,22,CB,1,S,2006-09-12T05:12:00Z,4.745,-80.886665,305.4,-228.9,4.87,434.1,0.5,Argyropelecus,,162213,101,1,9.74,NaN
200610,DAVID STARR JORDAN,JD,22,CB,1,S,2006-09-12T05:12:00Z,4.745,-80.886665,305.4,-228.9,4.87,434.1,0.5,Argyropelecus sladeni,Lowcrest hatchetfish,162221,105,6,58.44,NaN
200610,DAVID STARR JORDAN,JD,22,CB,1,S,2006-09-12T05:12:00Z,4.745,-80.886665,305.4,-228.9,4.87,434.1,0.5,Bathylagoides,,623317,1085,16,155.84,NaN
200610,DAVID STARR JORDAN,JD,22,CB,1,S,2006-09-12T05:12:00Z,4.745,-80.886665,305.4,-228.9,4.87,434.1,0.5,Bregmaceros,,164695,886,1,9.74,NaN
200610,DAVID STARR JORDAN,JD,22,CB,1,S,2006-09-12T05:12:00Z,4.745,-80.886665,305.4,-228.9,4.87,434.1,0.5,Congridae,Conger Eels,161324,358,5,48.7,NaN
200610,DAVID STARR JORDAN,JD,22,CB,1,S,2006-09-12T05:12:00Z,4.745,-80.886665,305.4,-228.9,4.87,434.1,0.5,Coryphaena hippurus,Common dolphinfish,168791,556,1,9.74,NaN
200610,DAVID STARR JORDAN,JD,22,CB,1,S,2006-09-12T05:12:00Z,4.745,-80.886665,305.4,-228.9,4.87,434.1,0.5,Cubiceps pauciradiatus,Bigeye cigarfish,172546,527,2,19.48,NaN
200610,DAVID STARR JORDAN,JD,22,CB,1,S,2006-09-12T05:12:00Z,4.745,-80.886665,305.4,-228.9,4.87,434.1,0.5,Diaphus,Headlightfishes,162583,228,3,29.22,NaN
200610,DAVID STARR JORDAN,JD,22,CB,1,S,2006-09-12T05:12:00Z,4.745,-80.886665,305.4,-228.9,4.87,434.1,0.5,Diogenichthys laternatus,Diogenes lanternfish,162677,242,242,2357.08,NaN
200610,DAVID STARR JORDAN,JD,22,CB,1,S,2006-09-12T05:12:00Z,4.745,-80.886665,305.4,-228.9,4.87,434.1,0.5,Gempylus serpens,Snake Mackerel,172360,591,1,9.74,NaN
200610,DAVID STARR JORDAN,JD,22,CB,1,S,2006-09-12T05:12:00Z,4.745,-80.886665,305.4,-228.9,4.87,434.1,0.5,Gobiidae,Gobies,171746,795,1,9.74,NaN
200610,DAVID STARR JORDAN,JD,22,CB,1,S,2006-09-12T05:12:00Z,4.745,-80.886665,305.4,-228.9,4.87,434.1,0.5,Lampanyctus parvicauda,Slimtail lampfish,623832,264,5,48.7,NaN
200610,DAVID STARR JORDAN,JD,22,CB,1,S,2006-09-12T05:12:00Z,4.745,-80.886665,305.4,-228.9,4.87,434.1,0.5,Leptocephalus giganteus,,635825,379,1,9.74,NaN
200610,DAVID STARR JORDAN,JD,22,CB,1,S,2006-09-12T05:12:00Z,4.745,-80.886665,305.4,-228.9,4.87,434.1,0.5,Lestidiops,,162476,312,1,9.74,NaN
200610,DAVID STARR JORDAN,JD,22,CB,1,S,2006-09-12T05:12:00Z,4.745,-80.886665,305.4,-228.9,4.87,434.1,0.5,Lestidium,,162464,323,1,9.74,NaN
200610,DAVID STARR JORDAN,JD,22,CB,1,S,2006-09-12T05:12:00Z,4.745,-80.886665,305.4,-228.9,4.87,434.1,0.5,Melamphaes,,166093,398,4,38.96,NaN
200610,DAVID STARR JORDAN,JD,22,CB,1,S,2006-09-12T05:12:00Z,4.745,-80.886665,305.4,-228.9,4.87,434.1,0.5,Myctophidae,Lanternfishes,162575,215,12,116.88,NaN
200610,DAVID STARR JORDAN,JD,22,CB,1,S,2006-09-12T05:12:00Z,4.745,-80.886665,305.4,-228.9,4.87,434.1,0.5,Myctophum aurolaternatum,Golden lanternfish,162727,272,8,77.92,NaN
200610,DAVID STARR JORDAN,JD,22,CB,1,S,2006-09-12T05:12:00Z,4.745,-80.886665,305.4,-228.9,4.87,434.1,0.5,Myctophum nitidulum,Pearly lanternfish,162726,273,5,48.7,NaN
200610,DAVID STARR JORDAN,JD,22,CB,1,S,2006-09-12T05:12:00Z,4.745,-80.886665,305.4,-228.9,4.87,434.1,0.5,Nannobrachium,,623699,261,25,243.5,NaN
200610,DAVID STARR JORDAN,JD,22,CB,1,S,2006-09-12T05:12:00Z,4.745,-80.886665,305.4,-228.9,4.87,434.1,0.5,Nemichthys,,161621,364,1,9.74,NaN
200610,DAVID STARR JORDAN,JD,22,CB,1,S,2006-09-12T05:12:00Z,4.745,-80.886665,305.4,-228.9,4.87,434.1,0.5,Paralepididae,Barradcudinas,162463,310,1,9.74,NaN
200610,DAVID STARR JORDAN,JD,22,CB,1,S,2006-09-12T05:12:00Z,4.745,-80.886665,305.4,-228.9,4.87,434.1,0.5,Scopelarchoides nicholsi,,644696,342,1,9.74,NaN
200610,DAVID STARR JORDAN,JD,22,CB,1,S,2006-09-12T05:12:00Z,4.745,-80.886665,305.4,-228.9,4.87,434.1,0.5,Scopelogadus mizolepis bispinosus,Twospine bigscale,182911,412,2,19.48,NaN
200610,DAVID STARR JORDAN,JD,22,CB,1,S,2006-09-12T05:12:00Z,4.745,-80.886665,305.4,-228.9,4.87,434.1,0.5,Sternoptyx,Dollar hatchetfishes,162226,107,17,165.58,NaN
200610,DAVID STARR JORDAN,JD,22,CB,1,S,2006-09-12T05:12:00Z,4.745,-80.886665,305.4,-228.9,4.87,434.1,0.5,Syacium,,172790,914,1,9.74,NaN
200610,DAVID STARR JORDAN,JD,22,CB,1,S,2006-09-12T05:12:00Z,4.745,-80.886665,305.4,-228.9,4.87,434.1,0.5,Symbolophorus evermanni,Evermann's lanternfish,162671,297,3,29.22,NaN
200610,DAVID STARR JORDAN,JD,22,CB,1,S,2006-09-12T05:12:00Z,4.745,-80.886665,305.4,-228.9,4.87,434.1,0.5,Synchiropus atrilabiatus,Dragonet,642601,830,5,48.7,NaN
200610,DAVID STARR JORDAN,JD,22,CB,1,S,2006-09-12T05:12:00Z,4.745,-80.886665,305.4,-228.9,4.87,434.1,0.5,Teleostei,Unidentified Teliost,161105,1,25,243.5,NaN
200610,DAVID STARR JORDAN,JD,22,CB,1,S,2006-09-12T05:12:00Z,4.745,-80.886665,305.4,-228.9,4.87,434.1,0.5,Trachipterus fukuzakii,Tapertail ribbonfish,166343,383,1,9.74,NaN
200610,DAVID STARR JORDAN,JD,22,CB,1,S,2006-09-12T05:12:00Z,4.745,-80.886665,305.4,-228.9,4.87,434.1,0.5,Triphoturus mexicanus,Mexican lampfish,162766,301,4,38.96,NaN
200610,DAVID STARR JORDAN,JD,22,CB,1,S,2006-09-12T05:12:00Z,4.745,-80.886665,305.4,-228.9,4.87,434.1,0.5,Vinciguerria lucetia,Panama lightfish,182865,93,120,1168.8,NaN
200610,DAVID STARR JORDAN,JD,22,MT,1,,2006-09-12T04:49:00Z,4.745,-80.886665,305.4,-228.9,0.01,84.8,1,Coryphaena equiselis,Pompano dolphinfish,168792,557,1,NaN,1.1792452
200610,DAVID STARR JORDAN,JD,22,MT,1,,2006-09-12T04:49:00Z,4.745,-80.886665,305.4,-228.9,0.01,84.8,1,Polydactylus approximans,Blue bobo,170449,631,1,NaN,1.1792452
200610,DAVID STARR JORDAN,JD,22,MT,1,,2006-09-12T04:49:00Z,4.745,-80.886665,305.4,-228.9,0.01,84.8,1,Prognichthys tringa,Tringa flyingfish,645264,168,1,NaN,1.1792452
200610,DAVID STARR JORDAN,JD,22,MT,1,,2006-09-12T04:49:00Z,4.745,-80.886665,305.4,-228.9,0.01,84.8,1,Synodus lacertinus,Sauro lizardfish,644734,202,1,NaN,1.1792452
200610,DAVID STARR JORDAN,JD,22,MT,1,,2006-09-12T04:49:00Z,4.745,-80.886665,305.4,-228.9,0.01,84.8,1,Vinciguerria lucetia,Panama lightfish,182865,93,1,NaN,1.1792452
200610,DAVID STARR JORDAN,JD,23,CB,1,S,2006-09-13T05:36:00Z,6.84,-80.85167,296.4,-244.9,5.45,389.1,0.511,Argyropelecus,,162213,101,4,42.66145,NaN
200610,DAVID STARR JORDAN,JD,23,CB,1,S,2006-09-13T05:36:00Z,6.84,-80.85167,296.4,-244.9,5.45,389.1,0.511,Bathylagoides,,623317,1085,20,213.30724,NaN
200610,DAVID STARR JORDAN,JD,23,CB,1,S,2006-09-13T05:36:00Z,6.84,-80.85167,296.4,-244.9,5.45,389.1,0.511,Bathylagoides nigrigenys,Blackchin blacksmelt,623379,67,1,10.665362,NaN
200610,DAVID STARR JORDAN,JD,23,CB,1,S,2006-09-13T05:36:00Z,6.84,-80.85167,296.4,-244.9,5.45,389.1,0.511,Bregmaceros,,164695,886,2,21.330725,NaN
200610,DAVID STARR JORDAN,JD,23,CB,1,S,2006-09-13T05:36:00Z,6.84,-80.85167,296.4,-244.9,5.45,389.1,0.511,Congridae,Conger Eels,161324,358,2,21.330725,NaN
200610,DAVID STARR JORDAN,JD,23,CB,1,S,2006-09-13T05:36:00Z,6.84,-80.85167,296.4,-244.9,5.45,389.1,0.511,Cubiceps pauciradiatus,Bigeye cigarfish,172546,527,1,10.665362,NaN
200610,DAVID STARR JORDAN,JD,23,CB,1,S,2006-09-13T05:36:00Z,6.84,-80.85167,296.4,-244.9,5.45,389.1,0.511,Cyclothone,,162164,76,1,10.665362,NaN
200610,DAVID STARR JORDAN,JD,23,CB,1,S,2006-09-13T05:36:00Z,6.84,-80.85167,296.4,-244.9,5.45,389.1,0.511,Diaphus,Headlightfishes,162583,228,5,53.32681,NaN
200610,DAVID STARR JORDAN,JD,23,CB,1,S,2006-09-13T05:36:00Z,6.84,-80.85167,296.4,-244.9,5.45,389.1,0.511,Diogenichthys laternatus,Diogenes lanternfish,162677,242,233,2485.0293,NaN
200610,DAVID STARR JORDAN,JD,23,CB,1,S,2006-09-13T05:36:00Z,6.84,-80.85167,296.4,-244.9,5.45,389.1,0.511,Eleotridae,Sleepers,172171,807,1,10.665362,NaN
200610,DAVID STARR JORDAN,JD,23,CB,1,S,2006-09-13T05:36:00Z,6.84,-80.85167,296.4,-244.9,5.45,389.1,0.511,Gempylus serpens,Snake Mackerel,172360,591,2,21.330725,NaN
200610,DAVID STARR JORDAN,JD,23,CB,1,S,2006-09-13T05:36:00Z,6.84,-80.85167,296.4,-244.9,5.45,389.1,0.511,Gobiidae,Gobies,171746,795,2,21.330725,NaN
200610,DAVID STARR JORDAN,JD,23,CB,1,S,2006-09-13T05:36:00Z,6.84,-80.85167,296.4,-244.9,5.45,389.1,0.511,Idiacanthus,,162299,162,1,10.665362,NaN
200610,DAVID STARR JORDAN,JD,23,CB,1,S,2006-09-13T05:36:00Z,6.84,-80.85167,296.4,-244.9,5.45,389.1,0.511,Lampanyctus parvicauda,Slimtail lampfish,623832,264,1,10.665362,NaN
200610,DAVID STARR JORDAN,JD,23,CB,1,S,2006-09-13T05:36:00Z,6.84,-80.85167,296.4,-244.9,5.45,389.1,0.511,Lestidiops,,162476,312,4,42.66145,NaN
200610,DAVID STARR JORDAN,JD,23,CB,1,S,2006-09-13T05:36:00Z,6.84,-80.85167,296.4,-244.9,5.45,389.1,0.511,Melamphaes,,166093,398,3,31.996086,NaN
200610,DAVID STARR JORDAN,JD,23,CB,1,S,2006-09-13T05:36:00Z,6.84,-80.85167,296.4,-244.9,5.45,389.1,0.511,Microdesmus,,172163,809,1,10.665362,NaN
